	CompoundName	PrecursorMz	ProductMz	LibraryIntensity	NormalizedRetentionTime	TransitionGroupId	CollisionEnergy
833	4-ACETAMIDOPHENOL	152.0706045	65.03821	100.0	1.0	4-ACETAMIDOPHENOL_40eV	40
834	4-ACETAMIDOPHENOL	152.0706045	43.01742	19.8	1.0	4-ACETAMIDOPHENOL_40eV	40
835	4-AMINOBENZOIC ACID	138.0549545	138.05058	100.0	1.0	4-AMINOBENZOIC ACID_10eV	10
836	4-AMINOBENZOIC ACID	138.0549545	94.06105	34.9	1.0	4-AMINOBENZOIC ACID_10eV	10
837	4-AMINOBENZOIC ACID	138.0549545	77.03448	100.0	1.0	4-AMINOBENZOIC ACID_20eV	20
838	4-AMINOBENZOIC ACID	138.0549545	65.03497	93.8	1.0	4-AMINOBENZOIC ACID_20eV	20
839	4-AMINOBENZOIC ACID	138.0549545	65.03505	100.0	1.0	4-AMINOBENZOIC ACID_40eV	40
840	4-AMINOBENZOIC ACID	138.0549545	51.01912	48.2	1.0	4-AMINOBENZOIC ACID_40eV	40
841	4-AMINOBENZOIC ACID	138.0549545	94.06799	100.0	1.0	4-AMINOBENZOIC ACID_10eV	10
842	4-AMINOBENZOIC ACID	138.0549545	138.05839	85.5	1.0	4-AMINOBENZOIC ACID_10eV	10
843	4-AMINOBENZOIC ACID	138.0549545	65.04128	100.0	1.0	4-AMINOBENZOIC ACID_40eV	40
844	4-AMINOBENZOIC ACID	138.0549545	51.02537	29.3	1.0	4-AMINOBENZOIC ACID_40eV	40
845	4-AMINOBENZOIC ACID	138.0549545	77.04149	100.0	1.0	4-AMINOBENZOIC ACID_20eV	20
846	4-AMINOBENZOIC ACID	138.0549545	120.04766	94.7	1.0	4-AMINOBENZOIC ACID_20eV	20
847	4-AMINOBENZOIC ACID	138.0549545	138.05553	100.0	1.0	4-AMINOBENZOIC ACID_10eV	10
848	4-AMINOBENZOIC ACID	138.0549545	94.06674	32.7	1.0	4-AMINOBENZOIC ACID_10eV	10
851	4-AMINOBENZOIC ACID	138.0549545	65.03948	100.0	1.0	4-AMINOBENZOIC ACID_40eV	40
852	4-AMINOBENZOIC ACID	138.0549545	39.02497	63.6	1.0	4-AMINOBENZOIC ACID_40eV	40
853	4-AMINOBENZOIC ACID	138.0549545	77.04008	100.0	1.0	4-AMINOBENZOIC ACID_20eV	20
854	4-AMINOBENZOIC ACID	138.0549545	65.04075	62.7	1.0	4-AMINOBENZOIC ACID_20eV	20
859	4-AMINOBENZOIC ACID	138.0549545	65.0386	100.0	1.0	4-AMINOBENZOIC ACID_40eV	40
860	4-AMINOBENZOIC ACID	138.0549545	77.03868	55.2	1.0	4-AMINOBENZOIC ACID_40eV	40
861	4-AMINOBENZOIC ACID	138.0549545	77.03824	100.0	1.0	4-AMINOBENZOIC ACID_20eV	20
862	4-AMINOBENZOIC ACID	138.0549545	65.03819	62.0	1.0	4-AMINOBENZOIC ACID_20eV	20
863	4-AMINOBENZOIC ACID	138.0549545	138.05497	100.0	1.0	4-AMINOBENZOIC ACID_10eV	10
864	4-AMINOBENZOIC ACID	138.0549545	94.06475	22.4	1.0	4-AMINOBENZOIC ACID_10eV	10
871	4-AMINOBENZOIC ACID	138.0549545	138.055	100.0	1.0	4-AMINOBENZOIC ACID_10eV	10
872	4-AMINOBENZOIC ACID	138.0549545	77.03824	26.6	1.0	4-AMINOBENZOIC ACID_10eV	10
873	4-AMINOBENZOIC ACID	138.0549545	65.03803	100.0	1.0	4-AMINOBENZOIC ACID_40eV	40
874	4-AMINOBENZOIC ACID	138.0549545	39.02217	62.7	1.0	4-AMINOBENZOIC ACID_40eV	40
877	4-AMINOBENZOIC ACID	138.0549545	65.03811	100.0	1.0	4-AMINOBENZOIC ACID_20eV	20
878	4-AMINOBENZOIC ACID	138.0549545	77.03839	78.4	1.0	4-AMINOBENZOIC ACID_20eV	20
883	4-AMINOBUTANOIC ACID	104.0706045	87.04378	100.0	1.0	4-AMINOBUTANOIC ACID_10eV	10
884	4-AMINOBUTANOIC ACID	104.0706045	86.05993	34.8	1.0	4-AMINOBUTANOIC ACID_10eV	10
885	4-AMINOBUTANOIC ACID	104.0706045	45.03335	100.0	1.0	4-AMINOBUTANOIC ACID_20eV	20
886	4-AMINOBUTANOIC ACID	104.0706045	69.0331	39.4	1.0	4-AMINOBUTANOIC ACID_20eV	20
887	4-AMINOBUTANOIC ACID	104.0706045	45.03326	100.0	1.0	4-AMINOBUTANOIC ACID_40eV	40
888	4-AMINOBUTANOIC ACID	104.0706045	41.03842	62.6	1.0	4-AMINOBUTANOIC ACID_40eV	40
889	4-AMINOBUTANOIC ACID	104.0706045	45.03544	100.0	1.0	4-AMINOBUTANOIC ACID_40eV	40
890	4-AMINOBUTANOIC ACID	104.0706045	43.01878	75.6	1.0	4-AMINOBUTANOIC ACID_40eV	40
891	4-AMINOBUTANOIC ACID	104.0706045	87.04555	100.0	1.0	4-AMINOBUTANOIC ACID_10eV	10
892	4-AMINOBUTANOIC ACID	104.0706045	69.03554	57.5	1.0	4-AMINOBUTANOIC ACID_10eV	10
893	4-AMINOBUTANOIC ACID	104.0706045	45.03553	100.0	1.0	4-AMINOBUTANOIC ACID_20eV	20
894	4-AMINOBUTANOIC ACID	104.0706045	43.01968	54.1	1.0	4-AMINOBUTANOIC ACID_20eV	20
895	4-AMINOSALICYLIC ACID	154.0498691	80.05153	100.0	1.0	4-AMINOSALICYLIC ACID_40eV	40
896	4-AMINOSALICYLIC ACID	154.0498691	53.04021	56.1	1.0	4-AMINOSALICYLIC ACID_40eV	40
897	4-AMINOSALICYLIC ACID	154.0498691	136.04134	100.0	1.0	4-AMINOSALICYLIC ACID_10eV	10
898	4-AMINOSALICYLIC ACID	154.0498691	154.05205	33.6	1.0	4-AMINOSALICYLIC ACID_10eV	10
899	4-AMINOSALICYLIC ACID	154.0498691	136.04134	100.0	1.0	4-AMINOSALICYLIC ACID_20eV	20
900	4-AMINOSALICYLIC ACID	154.0498691	80.05159	38.1	1.0	4-AMINOSALICYLIC ACID_20eV	20
901	4-GUANIDINOBUTANOIC ACID	146.0924026	146.099	100.0	1.0	4-GUANIDINOBUTANOIC ACID_10eV	10
902	4-GUANIDINOBUTANOIC ACID	146.0924026	87.0502	60.3	1.0	4-GUANIDINOBUTANOIC ACID_10eV	10
903	4-GUANIDINOBUTANOIC ACID	146.0924026	86.06585	100.0	1.0	4-GUANIDINOBUTANOIC ACID_20eV	20
904	4-GUANIDINOBUTANOIC ACID	146.0924026	87.04986	79.8	1.0	4-GUANIDINOBUTANOIC ACID_20eV	20
905	4-GUANIDINOBUTANOIC ACID	146.0924026	45.03816	100.0	1.0	4-GUANIDINOBUTANOIC ACID_40eV	40
906	4-GUANIDINOBUTANOIC ACID	146.0924026	43.0224	29.4	1.0	4-GUANIDINOBUTANOIC ACID_40eV	40
907	4-GUANIDINOBUTANOIC ACID	146.0924026	146.09283	100.0	1.0	4-GUANIDINOBUTANOIC ACID_10eV	10
908	4-GUANIDINOBUTANOIC ACID	146.0924026	87.04521	49.9	1.0	4-GUANIDINOBUTANOIC ACID_10eV	10
909	4-GUANIDINOBUTANOIC ACID	146.0924026	45.03537	100.0	1.0	4-GUANIDINOBUTANOIC ACID_40eV	40
910	4-GUANIDINOBUTANOIC ACID	146.0924026	45.04328	44.8	1.0	4-GUANIDINOBUTANOIC ACID_40eV	40
911	4-GUANIDINOBUTANOIC ACID	146.0924026	86.06115	100.0	1.0	4-GUANIDINOBUTANOIC ACID_20eV	20
912	4-GUANIDINOBUTANOIC ACID	146.0924026	87.0453	84.4	1.0	4-GUANIDINOBUTANOIC ACID_20eV	20
913	4-HYDROXYBENZALDEHYDE	123.0440554	51.02233	100.0	1.0	4-HYDROXYBENZALDEHYDE_40eV	40
914	4-HYDROXYBENZALDEHYDE	123.0440554	77.03836	68.0	1.0	4-HYDROXYBENZALDEHYDE_40eV	40
915	4-HYDROXYBENZALDEHYDE	123.0440554	77.03825	100.0	1.0	4-HYDROXYBENZALDEHYDE_20eV	20
916	4-HYDROXYBENZALDEHYDE	123.0440554	95.04852	26.4	1.0	4-HYDROXYBENZALDEHYDE_20eV	20
917	4-HYDROXYBENZALDEHYDE	123.0440554	95.049	100.0	1.0	4-HYDROXYBENZALDEHYDE_10eV	10
918	4-HYDROXYBENZALDEHYDE	123.0440554	123.04386	41.3	1.0	4-HYDROXYBENZALDEHYDE_10eV	10
919	4-HYDROXYBENZOIC ACID	139.0389701	77.03817	100.0	1.0	4-HYDROXYBENZOIC ACID_20eV	20
920	4-HYDROXYBENZOIC ACID	139.0389701	121.02867	65.0	1.0	4-HYDROXYBENZOIC ACID_20eV	20
921	4-HYDROXYBENZOIC ACID	139.0389701	65.03847	100.0	1.0	4-HYDROXYBENZOIC ACID_40eV	40
922	4-HYDROXYBENZOIC ACID	139.0389701	51.022	97.3	1.0	4-HYDROXYBENZOIC ACID_40eV	40
923	4-HYDROXYBENZOIC ACID	139.0389701	95.04934	100.0	1.0	4-HYDROXYBENZOIC ACID_10eV	10
924	4-HYDROXYBENZOIC ACID	139.0389701	121.02854	50.3	1.0	4-HYDROXYBENZOIC ACID_10eV	10
925	4-HYDROXYBENZOIC ACID	139.0389701	95.04953	100.0	1.0	4-HYDROXYBENZOIC ACID_10eV	10
926	4-HYDROXYBENZOIC ACID	139.0389701	121.0289	62.0	1.0	4-HYDROXYBENZOIC ACID_10eV	10
927	4-HYDROXYBENZOIC ACID	139.0389701	65.03865	100.0	1.0	4-HYDROXYBENZOIC ACID_40eV	40
928	4-HYDROXYBENZOIC ACID	139.0389701	77.03854	91.1	1.0	4-HYDROXYBENZOIC ACID_40eV	40
929	4-HYDROXYBENZOIC ACID	139.0389701	77.03899	100.0	1.0	4-HYDROXYBENZOIC ACID_20eV	20
930	4-HYDROXYBENZOIC ACID	139.0389701	121.0292	44.2	1.0	4-HYDROXYBENZOIC ACID_20eV	20
931	4-HYDROXYMANDELIC ACID	169.0495347	169.05039	100.0	1.0	4-HYDROXYMANDELIC ACID_10eV	10
932	4-HYDROXYMANDELIC ACID	169.0495347	151.03888	57.9	1.0	4-HYDROXYMANDELIC ACID_10eV	10
933	4-HYDROXYMANDELIC ACID	169.0495347	43.01743	100.0	1.0	4-HYDROXYMANDELIC ACID_20eV	20
934	4-HYDROXYMANDELIC ACID	169.0495347	67.01797	35.3	1.0	4-HYDROXYMANDELIC ACID_20eV	20
935	4-HYDROXYMANDELIC ACID	169.0495347	43.01745	100.0	1.0	4-HYDROXYMANDELIC ACID_40eV	40
936	4-HYDROXYMANDELIC ACID	169.0495347	68.99668	98.3	1.0	4-HYDROXYMANDELIC ACID_40eV	40
937	4-HYDROXYPHENYL ACETIC ACID	153.0546201	107.04943	100.0	1.0	4-HYDROXYPHENYL ACETIC ACID_10eV	10
938	4-HYDROXYPHENYL ACETIC ACID	153.0546201	77.03919	5.7	1.0	4-HYDROXYPHENYL ACETIC ACID_10eV	10
939	4-HYDROXYPHENYL ACETIC ACID	153.0546201	77.03897	100.0	1.0	4-HYDROXYPHENYL ACETIC ACID_40eV	40
940	4-HYDROXYPHENYL ACETIC ACID	153.0546201	51.02305	48.5	1.0	4-HYDROXYPHENYL ACETIC ACID_40eV	40
941	4-HYDROXYPHENYL ACETIC ACID	153.0546201	107.04967	100.0	1.0	4-HYDROXYPHENYL ACETIC ACID_20eV	20
942	4-HYDROXYPHENYL ACETIC ACID	153.0546201	77.03869	14.2	1.0	4-HYDROXYPHENYL ACETIC ACID_20eV	20
943	4-HYDROXYPHENYL ACETIC ACID	153.0546201	125.05982	100.0	1.0	4-HYDROXYPHENYL ACETIC ACID_10eV	10
944	4-HYDROXYPHENYL ACETIC ACID	153.0546201	107.04851	87.8	1.0	4-HYDROXYPHENYL ACETIC ACID_10eV	10
945	4-HYDROXYPHENYL ACETIC ACID	153.0546201	77.03862	100.0	1.0	4-HYDROXYPHENYL ACETIC ACID_20eV	20
946	4-HYDROXYPHENYL ACETIC ACID	153.0546201	43.01724	34.7	1.0	4-HYDROXYPHENYL ACETIC ACID_20eV	20
947	4-HYDROXYPHENYL ACETIC ACID	153.0546201	51.02199	100.0	1.0	4-HYDROXYPHENYL ACETIC ACID_40eV	40
948	4-HYDROXYPHENYL ACETIC ACID	153.0546201	77.03865	97.6	1.0	4-HYDROXYPHENYL ACETIC ACID_40eV	40
949	4-HYDROXY-PHENYLGLYCINE	168.0655192	95.049	100.0	1.0	4-HYDROXY-PHENYLGLYCINE_20eV	20
950	4-HYDROXY-PHENYLGLYCINE	168.0655192	123.04377	68.2	1.0	4-HYDROXY-PHENYLGLYCINE_20eV	20
951	4-HYDROXY-PHENYLGLYCINE	168.0655192	151.03884	100.0	1.0	4-HYDROXY-PHENYLGLYCINE_10eV	10
952	4-HYDROXY-PHENYLGLYCINE	168.0655192	123.04438	46.9	1.0	4-HYDROXY-PHENYLGLYCINE_10eV	10
953	4-HYDROXY-PHENYLGLYCINE	168.0655192	77.03817	100.0	1.0	4-HYDROXY-PHENYLGLYCINE_40eV	40
954	4-HYDROXY-PHENYLGLYCINE	168.0655192	95.04852	32.2	1.0	4-HYDROXY-PHENYLGLYCINE_40eV	40
955	4-HYDROXYPROLINE	132.0655192	86.05999	100.0	1.0	4-HYDROXYPROLINE_10eV	10
956	4-HYDROXYPROLINE	132.0655192	132.06579	46.4	1.0	4-HYDROXYPROLINE_10eV	10
957	4-HYDROXYPROLINE	132.0655192	68.04938	100.0	1.0	4-HYDROXYPROLINE_20eV	20
958	4-HYDROXYPROLINE	132.0655192	86.06015	81.3	1.0	4-HYDROXYPROLINE_20eV	20
959	4-HYDROXYPROLINE	132.0655192	68.04951	100.0	1.0	4-HYDROXYPROLINE_40eV	40
960	4-HYDROXYPROLINE	132.0655192	58.06524	49.5	1.0	4-HYDROXYPROLINE_40eV	40
961	4-HYDROXYPROLINE	132.0655192	86.05899	100.0	1.0	4-HYDROXYPROLINE_10eV	10
962	4-HYDROXYPROLINE	132.0655192	68.0485	17.9	1.0	4-HYDROXYPROLINE_10eV	10
963	4-HYDROXYPROLINE	132.0655192	86.05921	100.0	1.0	4-HYDROXYPROLINE_20eV	20
964	4-HYDROXYPROLINE	132.0655192	68.04858	91.6	1.0	4-HYDROXYPROLINE_20eV	20
965	4-HYDROXYPROLINE	132.0655192	68.04918	100.0	1.0	4-HYDROXYPROLINE_40eV	40
966	4-HYDROXYPROLINE	132.0655192	41.03814	73.1	1.0	4-HYDROXYPROLINE_40eV	40
967	4-HYDROXYPROLINE	132.0655192	86.06177	100.0	1.0	4-HYDROXYPROLINE_10eV	10
968	4-HYDROXYPROLINE	132.0655192	86.07332	45.8	1.0	4-HYDROXYPROLINE_10eV	10
969	4-HYDROXYPROLINE	132.0655192	86.06191	100.0	1.0	4-HYDROXYPROLINE_20eV	20
970	4-HYDROXYPROLINE	132.0655192	68.05203	93.0	1.0	4-HYDROXYPROLINE_20eV	20
971	4-HYDROXYPROLINE	132.0655192	68.05178	100.0	1.0	4-HYDROXYPROLINE_40eV	40
972	4-HYDROXYPROLINE	132.0655192	41.04156	66.4	1.0	4-HYDROXYPROLINE_40eV	40
973	4-HYDROXYPROLINE	132.0655192	86.06005	100.0	1.0	4-HYDROXYPROLINE_20eV	20
974	4-HYDROXYPROLINE	132.0655192	68.0503	76.7	1.0	4-HYDROXYPROLINE_20eV	20
975	4-HYDROXYPROLINE	132.0655192	86.06004	100.0	1.0	4-HYDROXYPROLINE_10eV	10
976	4-HYDROXYPROLINE	132.0655192	86.07167	49.9	1.0	4-HYDROXYPROLINE_10eV	10
977	4-HYDROXYPROLINE	132.0655192	68.05027	100.0	1.0	4-HYDROXYPROLINE_40eV	40
978	4-HYDROXYPROLINE	132.0655192	41.03932	58.2	1.0	4-HYDROXYPROLINE_40eV	40
979	4-HYDROXYPROLINE	132.0655192	68.04896	100.0	1.0	4-HYDROXYPROLINE_40eV	40
980	4-HYDROXYPROLINE	132.0655192	62.92914	68.4	1.0	4-HYDROXYPROLINE_40eV	40
981	4-HYDROXYPROLINE	132.0655192	86.0599	100.0	1.0	4-HYDROXYPROLINE_10eV	10
982	4-HYDROXYPROLINE	132.0655192	132.06564	39.2	1.0	4-HYDROXYPROLINE_10eV	10
983	4-HYDROXYPROLINE	132.0655192	68.04888	100.0	1.0	4-HYDROXYPROLINE_20eV	20
984	4-HYDROXYPROLINE	132.0655192	86.06018	53.9	1.0	4-HYDROXYPROLINE_20eV	20
985	4-IMIDAZOLEACETIC ACID	127.0502034	81.04082	100.0	1.0	4-IMIDAZOLEACETIC ACID_10eV	10
986	4-IMIDAZOLEACETIC ACID	127.0502034	127.04619	11.7	1.0	4-IMIDAZOLEACETIC ACID_10eV	10
987	4-IMIDAZOLEACETIC ACID	127.0502034	81.04066	100.0	1.0	4-IMIDAZOLEACETIC ACID_20eV	20
988	4-IMIDAZOLEACETIC ACID	127.0502034	54.03016	3.9	1.0	4-IMIDAZOLEACETIC ACID_20eV	20
989	4-IMIDAZOLEACETIC ACID	127.0502034	54.03015	100.0	1.0	4-IMIDAZOLEACETIC ACID_40eV	40
990	4-IMIDAZOLEACETIC ACID	127.0502034	81.0409	77.1	1.0	4-IMIDAZOLEACETIC ACID_40eV	40
991	4-IMIDAZOLEACETIC ACID	127.0502034	81.04977	100.0	1.0	4-IMIDAZOLEACETIC ACID_20eV	20
992	4-IMIDAZOLEACETIC ACID	127.0502034	81.0608	51.6	1.0	4-IMIDAZOLEACETIC ACID_20eV	20
993	4-IMIDAZOLEACETIC ACID	127.0502034	81.05015	100.0	1.0	4-IMIDAZOLEACETIC ACID_10eV	10
994	4-IMIDAZOLEACETIC ACID	127.0502034	81.06053	55.6	1.0	4-IMIDAZOLEACETIC ACID_10eV	10
995	4-IMIDAZOLEACETIC ACID	127.0502034	81.04973	100.0	1.0	4-IMIDAZOLEACETIC ACID_40eV	40
996	4-IMIDAZOLEACETIC ACID	127.0502034	54.03922	68.1	1.0	4-IMIDAZOLEACETIC ACID_40eV	40
997	4-METHYLCATECHOL	125.0597055	41.03905	100.0	1.0	4-METHYLCATECHOL_20eV	20
998	4-METHYLCATECHOL	125.0597055	69.07051	39.0	1.0	4-METHYLCATECHOL_20eV	20
999	4-METHYLCATECHOL	125.0597055	39.02323	100.0	1.0	4-METHYLCATECHOL_40eV	40
1000	4-METHYLCATECHOL	125.0597055	41.03973	75.1	1.0	4-METHYLCATECHOL_40eV	40
1001	4-METHYLCATECHOL	125.0597055	69.07044	100.0	1.0	4-METHYLCATECHOL_10eV	10
1002	4-METHYLCATECHOL	125.0597055	97.06597	21.3	1.0	4-METHYLCATECHOL_10eV	10
1003	4-NITROPHENOL	140.034219	123.04243	100.0	1.0	4-NITROPHENOL_10eV	10
1004	4-NITROPHENOL	140.034219	93.04301	11.9	1.0	4-NITROPHENOL_10eV	10
1005	4-NITROPHENOL	140.034219	93.04369	100.0	1.0	4-NITROPHENOL_20eV	20
1006	4-NITROPHENOL	140.034219	123.04247	62.7	1.0	4-NITROPHENOL_20eV	20
1007	4-NITROPHENOL	140.034219	65.04761	100.0	1.0	4-NITROPHENOL_40eV	40
1008	4-NITROPHENOL	140.034219	39.03051	47.4	1.0	4-NITROPHENOL_40eV	40
1009	4-NITRO-PHENYLALANINE	211.0713328	165.06812	100.0	1.0	4-NITRO-PHENYLALANINE_20eV	20
1010	4-NITRO-PHENYLALANINE	211.0713328	119.07488	40.9	1.0	4-NITRO-PHENYLALANINE_20eV	20
1011	4-NITRO-PHENYLALANINE	211.0713328	165.06806	100.0	1.0	4-NITRO-PHENYLALANINE_10eV	10
1012	4-NITRO-PHENYLALANINE	211.0713328	211.07188	4.6	1.0	4-NITRO-PHENYLALANINE_10eV	10
1013	4-NITRO-PHENYLALANINE	211.0713328	118.06709	100.0	1.0	4-NITRO-PHENYLALANINE_40eV	40
1014	4-NITRO-PHENYLALANINE	211.0713328	119.07466	55.0	1.0	4-NITRO-PHENYLALANINE_40eV	40
1015	4-NITRO-PHENYLALANINE	211.0713328	165.06555	100.0	1.0	4-NITRO-PHENYLALANINE_10eV	10
1016	4-NITRO-PHENYLALANINE	211.0713328	119.07333	7.1	1.0	4-NITRO-PHENYLALANINE_10eV	10
1017	4-NITRO-PHENYLALANINE	211.0713328	165.06615	100.0	1.0	4-NITRO-PHENYLALANINE_20eV	20
1018	4-NITRO-PHENYLALANINE	211.0713328	119.07325	59.6	1.0	4-NITRO-PHENYLALANINE_20eV	20
1019	4-NITRO-PHENYLALANINE	211.0713328	118.06492	100.0	1.0	4-NITRO-PHENYLALANINE_40eV	40
1020	4-NITRO-PHENYLALANINE	211.0713328	91.05427	86.9	1.0	4-NITRO-PHENYLALANINE_40eV	40
1021	4-PHENYLBUTYRIC ACID	182.1175526	121.06457	100.0	1.0	4-PHENYLBUTYRIC ACID_10eV	10
1022	4-PHENYLBUTYRIC ACID	182.1175526	182.11778	20.7	1.0	4-PHENYLBUTYRIC ACID_10eV	10
1023	4-PHENYLBUTYRIC ACID	182.1175526	121.06434	100.0	1.0	4-PHENYLBUTYRIC ACID_20eV	20
1024	4-PHENYLBUTYRIC ACID	182.1175526	93.06914	16.0	1.0	4-PHENYLBUTYRIC ACID_20eV	20
1025	4-PHENYLBUTYRIC ACID	182.1175526	77.03801	100.0	1.0	4-PHENYLBUTYRIC ACID_40eV	40
1026	4-PHENYLBUTYRIC ACID	182.1175526	91.05338	38.0	1.0	4-PHENYLBUTYRIC ACID_40eV	40
1027	4-PYRIDOXIC ACID	184.0604338	148.04077	100.0	1.0	4-PYRIDOXIC ACID_20eV	20
1028	4-PYRIDOXIC ACID	184.0604338	166.05202	18.9	1.0	4-PYRIDOXIC ACID_20eV	20
1029	4-PYRIDOXIC ACID	184.0604338	166.05146	100.0	1.0	4-PYRIDOXIC ACID_10eV	10
1030	4-PYRIDOXIC ACID	184.0604338	148.04093	31.7	1.0	4-PYRIDOXIC ACID_10eV	10
1031	4-PYRIDOXIC ACID	184.0604338	65.03996	100.0	1.0	4-PYRIDOXIC ACID_40eV	40
1032	4-PYRIDOXIC ACID	184.0604338	92.05133	24.5	1.0	4-PYRIDOXIC ACID_40eV	40
1033	4-PYRIDOXIC ACID	184.0604338	166.05273	100.0	1.0	4-PYRIDOXIC ACID_10eV	10
1034	4-PYRIDOXIC ACID	184.0604338	148.04269	38.9	1.0	4-PYRIDOXIC ACID_10eV	10
1035	4-PYRIDOXIC ACID	184.0604338	65.04092	100.0	1.0	4-PYRIDOXIC ACID_40eV	40
1036	4-PYRIDOXIC ACID	184.0604338	92.0524	19.2	1.0	4-PYRIDOXIC ACID_40eV	40
1037	4-PYRIDOXIC ACID	184.0604338	148.04227	100.0	1.0	4-PYRIDOXIC ACID_20eV	20
1038	4-PYRIDOXIC ACID	184.0604338	166.05337	24.4	1.0	4-PYRIDOXIC ACID_20eV	20
1039	4-QUINOLINECARBOXYLIC ACID	174.0549545	174.0577	100.0	1.0	4-QUINOLINECARBOXYLIC ACID_10eV	10
1040	4-QUINOLINECARBOXYLIC ACID	174.0549545	146.06212	4.0	1.0	4-QUINOLINECARBOXYLIC ACID_10eV	10
1041	4-QUINOLINECARBOXYLIC ACID	174.0549545	174.05733	100.0	1.0	4-QUINOLINECARBOXYLIC ACID_20eV	20
1042	4-QUINOLINECARBOXYLIC ACID	174.0549545	146.06193	61.5	1.0	4-QUINOLINECARBOXYLIC ACID_20eV	20
1043	4-QUINOLINECARBOXYLIC ACID	174.0549545	77.04015	100.0	1.0	4-QUINOLINECARBOXYLIC ACID_40eV	40
1044	4-QUINOLINECARBOXYLIC ACID	174.0549545	103.05607	33.3	1.0	4-QUINOLINECARBOXYLIC ACID_40eV	40
1045	5,6-DIHYDRO THYMINE	129.0658535	84.0393	100.0	1.0	5,6-DIHYDRO THYMINE_10eV	10
1046	5,6-DIHYDRO THYMINE	129.0658535	129.06018	83.4	1.0	5,6-DIHYDRO THYMINE_10eV	10
1047	5,6-DIHYDRO THYMINE	129.0658535	41.03403	100.0	1.0	5,6-DIHYDRO THYMINE_20eV	20
1048	5,6-DIHYDRO THYMINE	129.0658535	58.06051	74.7	1.0	5,6-DIHYDRO THYMINE_20eV	20
1049	5,6-DIHYDRO THYMINE	129.0658535	41.03392	100.0	1.0	5,6-DIHYDRO THYMINE_40eV	40
1050	5,6-DIHYDRO THYMINE	129.0658535	56.00813	60.3	1.0	5,6-DIHYDRO THYMINE_40eV	40
1051	5,6-DIHYDRO THYMINE	129.0658535	69.0332	100.0	1.0	5,6-DIHYDRO THYMINE_10eV	10
1052	5,6-DIHYDRO THYMINE	129.0658535	58.06571	59.7	1.0	5,6-DIHYDRO THYMINE_10eV	10
1053	5,6-DIHYDRO THYMINE	129.0658535	41.03852	100.0	1.0	5,6-DIHYDRO THYMINE_20eV	20
1054	5,6-DIHYDRO THYMINE	129.0658535	56.01262	75.5	1.0	5,6-DIHYDRO THYMINE_20eV	20
1055	5,6-DIHYDRO THYMINE	129.0658535	41.03869	100.0	1.0	5,6-DIHYDRO THYMINE_40eV	40
1056	5,6-DIHYDRO THYMINE	129.0658535	42.03389	43.9	1.0	5,6-DIHYDRO THYMINE_40eV	40
1057	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE	339.0700261	279.359	100.0	1.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE_20eV	20
1058	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE	339.0700261	110.03448	86.8	1.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE_20eV	20
1059	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE	339.0700261	110.03499	100.0	1.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE_40eV	40
1060	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE	339.0700261	97.02909	32.5	1.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE_40eV	40
1061	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE	339.0700261	127.06023	100.0	1.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE_10eV	10
1062	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE	339.0700261	320.92	54.8	1.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE_10eV	10
1063	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE	339.0700261	110.04211	100.0	1.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE_40eV	40
1064	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE	339.0700261	110.05482	44.0	1.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSYL 5'-MONOPHOSPHATE_40eV	40
